AD043,AD111,AD114,AD115,AD118,AD119,AD120,AD122,AD123,AD127,AD130,AD131,AD136,AD157,AD158,AD159,AD162,AD163,AD164,AD167,AD169,AD170,AD172,AD173,AD177,AD178,AD179,AD183,AD185,AD186,AD187,AD188,AD201,AD202,AD203,AD207,AD208,AD210,AD212,AD213,AD218,AD221,AD224,AD225,AD226,AD228,AD230,AD232,AD234,AD236,AD238,AD239,AD240,AD241,AD243,AD247,AD249,AD250,AD252,AD253,AD255,AD258,AD259,AD260,AD261,AD262,AD266,AD267,AD268,AD269,AD275,AD276,AD277,AD283,AD285,AD287,AD294,AD295,AD296,AD299,AD301,AD302,AD304,AD305,AD308,AD309,AD311,AD313,AD314,AD315,AD317,AD318,AD320,AD323,AD327,AD330,AD331,AD332,AD334,AD335,AD336,AD337,AD338,AD340,AD341,AD346,AD347,AD350,AD351,AD352,AD353,AD355,AD356,AD360,AD361,AD362,AD363,AD366,AD367,AD368,AD370,AD374,AD375,AD379,AD382,AD383,AD384,AD10T1,AD15T1,AD16T2,AD18T1,AD19T1,AD1T1,AD2T1,AD31,AD3T1,AD4T1,AD5T1,AD7T1,NL1179,NL1675,NL1698,NL1884,NL2378,NL2562,NL268,NL279,NL3104,NL3681,NL4083,NL4353,NL504,NL6084,NL6853,NL6943,NL7530
28.35,1236.76,340.385,45.845,50.67,18.53,288.535,39.87,154.335,1125.9,1078.47,48.23,117.86,17.915,49.375,382.19,116.77,45.025,24.92,313.155,923.99,14.6533,56.26,95.04,23.14,38.335,114.835,209.955,74.1,23.22,979.795,137.81,211.05,100.59,61.615,430.85,291.1,75.71,72.06,678.95,43.21,41.38,171.74,61.51,508.17,54.685,61.86,203.78,46.52,799.64,61.89,269.44,182.3,19.03,165.62,17.39,401.58,101.57,44.65,961.69,298.587,147.138,21.69,270.785,119.52,77.085,106.79,231.49,119.407,177.42,309.19,114.395,383.63,225.39,54.1,3.66,406.565,135.28,187.155,554.89,88.625,230.175,10.12,402.56,23.65,31.54,54.05,470.25,42.25,94.07,27.05,195.29,40.25,18.4,25.565,90.97,249.21,517.88,136.45,330.57,152.91,183.08,545.315,91.925,527.48,75.185,197.975,592.37,96.45,96.52,92.21,450.32,33.61,26.605,8.52,47.66,8.02,32.94,64.04,794.17,31.35,1054.27,114.16,39.375,47.735,473.105,48.675,318.69,18.78,17.22,65.71,66.36,93.4,256.65,18.4,105.1,0,52.86,10.77,22.69,0,53.85,17.12,0,32.02,37.84,42.45,15.8,12.2,26.45,27.35,0,43.7,6.13,9.7,20.4
218.44,231.96,321.95,419.215,321.19,376.07,426.9,349.19,254.985,315.2,322.1,339.9,384.52,264.805,395.775,393.18,242.6,837.665,296.69,457.49,312.075,764.893,544.92,252.72,403.91,462.625,498.67,413.52,280.08,387.28,565.185,519.87,747.66,226.55,750.47,462.06,387.97,373.27,311.28,489,411.2,187.2,457.55,472.7,298.01,370.86,291.31,376.16,233.23,201.97,356.47,343.71,461.37,252.61,372.22,450.21,740.05,441.59,541.35,306.29,469.227,324.515,182.62,274.01,303.35,358.075,233.32,330.78,317.563,271.62,151.6,304.35,417.77,310.83,297.18,232.91,265.935,309.21,520.52,641.41,266.4,331.35,295.77,343.09,367.52,420.81,468.285,1099.38,242.24,613.12,334.34,364.8,360.38,357.57,777.17,407.25,654.17,330.04,443.38,247.86,829.45,355.73,262.94,285.995,264.04,261.96,511.89,330.045,500.37,265.76,436.31,389.07,422.89,250.475,307.81,377.94,364.52,389,327.84,248.72,293.44,473.07,345.62,626.21,438.43,241.245,162.025,330.72,271.11,299.64,232.89,265.25,314.07,283.01,277.96,259.53,250.51,329.69,268.01,312.39,287.19,412.09,320.15,254.55,361.98,316.31,302.52,330.12,358.51,336.74,386.29,295.48,397.42,311.1,324.98,415.75
25.92,78.13,28.16,61.315,14.22,67.68,38.775,245.26,21.665,57.65,94.66,61.77,55.7,110.165,75.765,47.12,54.2,86.975,32.52,44.455,27.865,21.6467,243.41,101.52,42.91,66.83,97.295,69.325,26.75,50.67,119.805,75.34,55.53,52.47,135.77,107.16,79.42,47.33,28.78,79.95,64.96,48.67,74.19,31.64,160.28,85.35,70.59,182.47,63.67,16.87,341.95,42.44,316.47,60.19,269.19,166.96,18.44,88.03,155.21,37.21,85.6733,41.5775,19.92,198.5,84.19,112.75,134.91,117.35,81.3833,111.28,21.63,99.5,69.41,90.24,44.45,22.97,236.965,42.88,43.405,26.265,29.765,65.17,79.9,119.02,108.86,246.04,68.475,65.7,205.01,162.57,112.84,80.21,38.63,50.98,36.71,46.34,26.43,151.25,84.34,37.53,68.7,66.76,339.235,94.76,29.945,74.125,135.355,66.055,106.14,96.52,94.92,710.72,73.95,82.51,45.64,25.88,23.25,24.11,65.18,32.93,15.9,6.37,34.07,21.575,67.655,77.395,37.215,35.43,39.57,35.25,61.98,59.71,77.85,3.55,1279.81,24.74,0,63.7,56.87,1.56,4.38,69.2,12.5,37.88,49.12,46.7,13.8,71.11,42.81,56.56,0,47.48,17.95,80.09,89.6,90.73
36.45,64.33,38.19,34.725,534.79,22.05,84.14,127.68,17.97,112.91,41.05,297.395,77.43,39.625,31.255,36.76,27.97,39.57,21.89,0,116.55,51.5867,83.195,43.18,146.67,68.555,49.705,0,23.91,63.6,33.16,40.6,3.22,67.32,80.31,37.89,17.49,67.6,29.68,44.09,48.88,134.54,48.19,28.65,70.51,53.425,952.9,63.75,2002.61,166.18,43.34,14.94,52.4,64.86,38.99,8.1,61.81,24.37,22.23,332.81,4.42,353.062,16.38,19.445,9.52,42.13,39.71,29.89,21.8833,54.91,1235.3,12.775,115.57,11.68,80.15,4.5,117.78,2624.4,39.14,14.68,33.735,22.08,140.52,25.31,17.79,56.23,37.89,41.32,39.32,44.24,9.28,64.06,49.14,17.52,0,79.36,5,55.18,50.655,6.905,28.43,34.09,103.125,74.65,1656.07,278.02,67.1,52.22,97.26,54.91,46.89,10.47,0,35.13,8.52,30.72,0,16.37,60.6,32.04,202.17,20.19,21.97,32.63,53.475,1171.34,50.39,31.26,11.17,2.66,36.67,9.97,87.57,13.84,12.1,15.52,0,71.66,1.96,0,13.22,53.85,0,0,10.5,27.2,33.21,16.6,2.84,8.91,0,55.66,12.43,8.6,0,0
245.35,184.26,193.68,248.535,192.19,141.37,256.35,192.47,154.935,263.45,254.08,133.71,283.28,186.83,114.025,206.89,483.48,134.35,191.545,180.95,288.83,397.613,139.35,247.15,354.04,374.33,149.215,425.84,231.58,154.36,660.265,267.59,398.03,255.81,129.93,217.64,288.08,186.31,181.4,191.14,328.09,156.41,541.45,142.17,190.22,194.38,158.95,132.75,122.65,277.49,214.6,161.56,221.58,153.64,178.295,180.02,533.29,270.26,320.95,555.71,154.197,263.65,210.4,273.8,206.35,211.15,192.24,229.69,181.737,117.41,108.28,275.37,167.61,142.23,178.59,167.42,177.78,149.3,180.495,580.355,173.925,231.765,162.96,203.08,238.41,200.58,234.48,104.69,262.4,120.02,201.34,286.11,607.4,181.59,359.125,224.57,148.65,588.76,175.285,294.545,162.77,281.98,268.43,242.94,223.39,120.035,190.11,167.95,196.53,85.57,210.63,190.48,245.36,149.81,169.59,190.72,127.54,236.31,114.38,269.37,103.03,599.21,75.61,263.285,145.07,97.165,168.645,192.01,224.37,124.35,228.99,239.65,327.8,122.41,187.6,253.94,185.1,213.34,197.18,137.22,79.98,81.67,138.48,134.6,113.37,119.32,200.64,141.88,103.23,170.7,140.43,168.31,160.73,88.31,91.18,211.79
592.96,483.35,773.845,482.205,625.54,643.49,439.185,530.76,551.84,522.02,929.46,580.485,436.73,515.185,564.35,698.86,548.21,717.37,470.77,926.61,871.35,513.233,521.295,671.22,510.83,504.505,781.19,435.035,841.55,882.6,570.345,582.28,425.35,453.58,652.34,615.14,506.51,617.81,466.04,1098.36,693.62,657.37,695.28,525.46,631.12,846.145,439.66,703.57,580.87,524.76,292.2,667.04,594.48,373.94,792.97,567.73,506.55,649.46,616.62,434.18,622.013,761.378,668.26,585.775,663.89,843.755,676,853.95,1159.27,566.09,379.24,641.025,507.09,567.81,706.83,623.71,646.995,790.82,1224.58,601.84,718.995,758.085,615.23,843.36,876.84,846.75,495.93,1048.12,502.59,417.33,953.3,534.15,549.36,664.26,592.68,718.74,391.49,410.83,477.605,568.915,579.63,884.46,673.735,551.435,440.575,574.62,496.875,637.585,1023.42,627.9,454.94,1799.45,632.88,618.675,849.84,584.81,806.24,535.2,656.12,517.54,791.01,565.71,603.505,737.025,503.76,666.21,396.88,552.18,591.5,631.74,536.17,614.19,531.85,496.98,1301.06,312.37,718.89,781.44,368.89,660.06,736.13,631.12,951.08,709.82,756.05,778.29,666.05,658.39,754.56,739.4,911.79,562.08,719.78,803.72,726,663.52
135.43,55.84,77.53,152.265,94.18,45.45,98.195,30.8,34.885,139.96,118.87,233.805,142.25,106.785,137.465,109.58,174.81,176.675,177.765,20.755,166.74,33.1867,63.545,121.91,52.8,95.96,99.095,122.39,110.11,129.2,93.415,85.75,82.54,119.88,165.145,36.89,45.44,137.58,55.83,89.38,129.35,72.16,83.47,79.44,42.59,105.855,116.21,30.26,37.95,179.4,49.52,81.14,43.52,86.37,40.14,84.02,195.49,48.28,140.8,94.25,135.07,130.212,24.34,103.88,51.8,41.41,58.1,49.74,235.377,56.14,160.81,106.72,263.33,102.95,122.61,306.78,71.685,75.06,229.92,201.9,196.895,55.545,159.75,40.76,77.25,49.88,50.01,143.68,103.06,161.53,23.1,50.94,60.45,71.25,75.01,109.75,38.77,104.14,56.085,240.585,81.23,220.34,79.95,202.65,172.4,37.66,58.355,51.27,140.04,107.46,90.39,105.88,0.99,114.255,169.59,62.18,28.87,104.76,90.36,111.63,52.31,78.45,86.635,131.2,298.935,87.55,116.705,92.83,43.04,65.11,42.61,27.84,75.9,109.29,54.63,102.42,72.12,168.16,169.13,5.78,0,62.48,0,15.69,0,80.37,35.06,0,7.94,9.74,0,15.41,6.92,0,11.29,31.65
115.94,168.34,439.19,165.095,182.09,362.08,326.295,334.89,697.705,230.52,157.51,268.77,321.02,700.51,141.695,148.32,447.49,115.65,722.065,447.66,1121.25,43.7167,198.06,159,219.34,79.92,714.345,69.66,113.9,1206.75,166.42,53.63,353.7,126.91,151.36,129.25,163.51,147.73,1418.14,81.83,61.18,397.33,121.55,184.99,111.39,402.22,246.5,101.3,840.49,1054.87,177.41,200.24,106.6,238.61,132.145,255.32,260.34,147.66,117.4,228.15,182.843,1027.27,480.95,379.325,263.33,195.535,362.96,75.9,303.453,125.98,1141.57,310.455,518.82,280.82,149.63,938.12,483.39,1133.76,1240.64,90.2,116.625,169.415,902.83,166.47,1000.66,53.41,237.53,182.67,110.41,450.37,85.25,135.74,39.44,255.14,174.595,788.95,130.42,215.77,76,174.445,358.8,220.34,80.915,141.45,1564.05,629.725,119.845,286.71,113.41,530.66,60.49,701.08,124.26,848.215,142.7,21.85,237.01,101.45,154.41,86.58,636.94,47.84,495.93,124.145,125.05,1263.37,58.52,200.7,314.76,248.62,147.2,277.06,269.98,72.78,259.11,304.56,482.26,62.26,106.45,158.52,171.07,183.33,254.73,140.61,334.67,175.94,282.14,158.01,144.14,168.17,137.28,222.45,98.01,243.65,179.86,129.2
146,321.96,327.755,349.62,287.97,155.4,173.915,116.56,224.645,143.49,300.67,355.63,188.86,324.13,357.975,290.92,252.7,266.485,334.585,289.57,251.62,263.677,338.855,178.47,164.8,231.825,240.085,311.435,496.74,306.07,405.59,224.4,326.47,176.19,202.72,54.95,213.67,203.57,267.59,160.07,144.52,158.03,363.44,176.02,154.3,396.51,416.21,126.67,407.45,272.04,394.87,184.97,174.27,227.41,120.595,263.43,272.44,111.37,292.75,281.68,270.337,220.24,198.75,187.41,138.65,108.975,117.6,137.16,586.367,132.11,170.03,263.685,427.18,194.21,220.08,407.48,168.67,221.03,544.16,215.34,502.31,182.335,276.17,210.41,387.57,180,142.33,322.06,182.01,157.38,124.66,217.49,176.04,204.6,169.195,294.89,103.09,228.15,179.855,363.055,225.6,384.88,126.895,212.77,147.09,134.56,113.175,120.62,178.78,365.7,108.51,193.39,51.68,297.34,339.08,123.56,104.26,197.61,301.66,342.22,123.97,319.24,315.215,345.265,359.79,301.04,211.58,231.27,258.11,296.75,223.52,122.58,172.28,568.53,164.79,382.82,261.69,315.02,319.3,64.17,81.59,84.55,82.72,81.47,43.17,326.89,110.88,48.65,103.23,89.22,33.63,264.41,63.94,57.08,39.76,65.41
243.72,114.23,183.92,138.095,110.36,134.35,279.16,336.94,283.82,164.66,120.38,267.78,274.1,197.43,110.19,269.38,173.98,149.265,312.925,102.265,118.49,57.1133,231.325,168.27,264.07,71.575,107.415,109.805,200.23,206.43,225.315,81.41,188.19,213.28,216.615,130.25,163.51,184.27,200.42,59.19,57.39,293.21,89.97,172.04,107.4,95.165,183.25,72.88,405.29,275.94,234.25,140.19,178.73,363.67,138.045,164.78,271.01,158.28,200.33,278.95,100.883,216.225,517.14,266.71,357.81,255.895,265.75,77.7,64.63,125.98,454.83,154.35,141.59,306.22,181.48,372.24,222.185,258.11,178.445,171.45,191.73,206.76,317.07,170.13,128.72,80.23,231.295,149.53,210.22,75.39,60.6,124.63,202.72,308.5,113.4,208.38,53.7,134.49,240.395,225.005,213.92,198.09,94.11,187.92,269.245,151.55,155.21,144.875,120.67,252.7,66.83,242.27,143.91,233.55,183.77,49.27,131.55,119.13,169.27,91.95,335.18,58.7,443.325,104.1,119.68,192.075,185.97,226.89,338.99,235.07,415.49,148.87,223.04,164.59,137.27,279.15,205.47,140.53,261.11,226.98,352.78,137.31,348.7,194.84,231.4,141.44,272.87,272.22,108.34,159.76,175.06,258.21,177.35,135.15,170.35,138.58
53.47,124.84,71.26,463.505,320.18,81.72,214.89,212.76,90.36,109.38,552.09,231.71,219.33,173.77,201.375,226.55,62.41,117.92,183.77,218.94,102.545,24.1333,354.45,148.8,146.67,54.88,134.235,58.08,111.06,393.03,213.14,211.43,112.95,134.81,458.185,92.1,111.43,368.19,308.55,171.37,88.62,119.15,87.19,211.87,330.93,143.305,176.45,47.51,173.09,86.07,111.36,69.94,191.22,131.22,156.55,200.39,171.78,104.59,153.41,146.17,449.27,89.5075,301.47,179.92,360.74,67.49,124.1,39.82,289.6,155.38,314.72,110.425,50.47,236.94,76.29,267.33,146.8,141.88,138.375,42.625,526.42,267.54,107.77,226,130.71,64.7,171.76,104.69,148.73,169.83,32.97,138.76,239.11,144.47,72.455,119.59,155.81,114.74,967.525,200.835,160.08,154.63,95.73,121.035,89.745,90.37,245.925,260.075,169.1,93.23,73.18,120.29,56.55,392.39,331.06,70.25,161.28,66.09,118.96,202.08,197.76,140.64,265.35,37.16,293.17,201.96,93.87,134.62,200.84,261.5,262.74,105.79,165.46,484.61,54.63,319.48,120.75,75.28,87.42,118.5,226.14,140.19,143.13,163.82,142.68,220.12,116.43,200.83,107.49,93.41,61.09,212.84,141.34,46.4,107.8,80.41
1081.42,1852.37,1198.31,448.785,1522.67,1001.73,1071.38,1279.48,852.64,830.89,964.59,511.075,1166.28,1334.45,1148.62,769.14,1298.6,664.085,1921.59,1714.67,2090.95,857.023,1757.63,784.64,1761.19,755.145,1073.36,569.605,140.45,830.43,1151.75,403.32,1706.81,1265.84,1749.79,1318.26,1361.56,2113.96,1366.17,1152.99,2085.87,1442.56,910.45,1425.7,653.86,1440.91,597.21,488.55,616.43,1103.68,1311.41,852.75,1240.7,1568,826.925,1325.1,1088.19,905.58,549.69,1245.25,1630.27,1681.77,494.85,1329.68,1181.6,1028.37,693.14,822.88,2160.41,659.03,1607.01,1245.36,917.75,1760.75,901.11,1297.41,1428.72,1816.27,1638.99,1304.41,194.93,1804.09,1592.18,426.82,1147.87,957.13,618.255,2186,1474.93,1357.69,568.13,685.11,1442.3,2324.62,908.485,1236.22,1739.61,823.25,432.07,872.04,1532.42,1647.43,367.635,1069.29,766.915,615.94,598.675,496.365,958.71,604.46,996.5,993.23,1241.3,1764.19,939.55,905.47,1474.56,1246.69,196.7,824.5,941.87,1163.84,627.105,1690.11,988.98,2525.51,938.39,1256.18,325.02,1553.81,708.1,699.29,592.33,226.55,591.53,558.99,968.64,960.36,1330.77,1875.08,1093.11,989.93,1200.55,959.82,1360.88,1619.85,1719.18,1544.49,1709.96,1173.76,1375.29,1548.31,1610.76,1156.06,1534.24,1385.93
486.1,151.37,129.4,141.78,156.84,155.4,148.205,218.85,70.39,77.64,257.89,39.095,87.11,261.42,219.28,75.88,204.85,176.16,40.59,156.56,105.195,71.5067,170.755,120.98,54.6,81.425,247.205,86.68,110.11,125.14,42.37,172.48,151.82,229.21,154.365,118.2,98.42,141.64,107.26,87.49,124.61,243.87,88.12,95.37,216.17,124.705,111.35,115.5,63.67,89.18,275.64,83.17,356.88,140.57,224.54,161.88,120.61,156.77,151.61,63.92,215.057,78.82,68.62,140.255,153.74,131.785,227.92,62.37,62.02,108.83,91.69,115.27,106.1,104.1,264.43,34.73,113.81,90.74,60.575,57.97,87.195,266.555,117.35,134.52,207.8,197.03,160.08,75.45,213.19,181.24,77.37,110.5,180.89,62.44,183.195,61.5,140.83,172.66,185.46,95.535,206.74,121.41,243.405,432.255,78.68,63.085,185.455,209.42,162.64,99.8,208.83,100.84,181.99,55.535,124.35,213.42,32.88,137.92,114.38,61.54,94.21,67.59,91.775,303.405,178.54,67.59,215.14,232,104.3,126.45,108.51,148.87,85.62,256.65,99.5,154.28,59.37,497.37,410.39,70.11,50.22,135.39,85.81,44.71,86.41,31.64,72.96,87.17,77.69,104.31,74.44,46.11,98.01,98.99,65.86,103.86
85.91,192.74,314.66,150.565,210.35,126.17,106.095,292.07,202.785,314.02,373.5,147.25,203.66,571.57,282.035,114.41,316.27,447.615,241.215,362.68,171.1,325.08,277.945,260.15,101.46,401.805,119.135,110.63,83.57,488.56,1240.07,315.83,353.7,120.76,67.065,60.98,306.21,344.82,393.51,248.52,186.27,170.19,147.57,246.71,297.01,447.855,107.47,159.14,313.84,307.1,383.45,102.52,192.11,153.64,205.9,273.02,171.78,248.6,340.09,53.23,289.073,245.7,287.89,219.78,310.55,251.75,430.92,240.45,185,182.32,237.3,317.265,123.85,333.92,108.13,455.29,405.13,365.24,126.18,388.61,44.93,222.975,224.19,214.99,292.18,221.16,102.605,199.24,166.46,189.54,191.52,350.68,112.99,271.13,117.155,138.39,365.66,145.91,78.075,173.785,452.73,334.2,383.37,398.835,336.445,156.915,219.835,355.92,90.8,167.6,265.56,411.67,155.87,228.82,253,421.38,146.01,81.56,100.65,24.89,357.13,455.32,121.34,70.69,298.395,490.54,69.235,520.06,160.46,176.98,135.78,281.24,146.94,78.39,628.28,196.55,225.31,152.16,44.66,140.62,215.59,231.26,219.48,236.34,309.06,114.01,249.72,200.83,214.18,269.57,182.94,260.28,193.99,204.19,266.25,208.03
614.35,1419.29,2174.59,934.8,1813.48,1965.64,654.31,927.85,1019.83,1452.38,2367.34,519.005,1553.18,1765.18,2435.06,726.69,1789.55,401.625,1618.98,1575.68,1328.34,2136.95,1559.49,3718.44,901.04,1451.02,1988.63,1689.98,699.5,380.71,1154.78,1780.93,2196.62,1054.31,1392.82,3020.38,1586.3,1309.22,2095.77,1777.6,528.13,471.32,1328.77,2940.5,1934.39,1014.87,1172.69,2424.44,1099.06,499.77,2307.5,1941.45,2757.55,668.17,1606.02,1744.36,889.82,1963.66,1187.19,1191.7,1634.87,2041.22,1286.97,1557.21,1557.34,2790.48,2427.01,1604.76,1224.34,1482.2,1367.3,1055.36,752.38,1786.67,597.43,567.61,2214.3,1402.09,1362.03,930.375,557.235,655.24,978.76,1010.45,2169.4,2150.75,1512.52,2013.16,1228.88,1741.57,2165.71,2029.47,784.2,1942.86,1438.54,1085.84,1907.4,630.14,1197.98,709.805,2010.25,1304.42,2065.9,627.21,851.58,1858.35,2464.42,1215.61,345.58,738.1,2252.39,1801.24,3115.32,957.37,1472.35,1784.95,1488.04,2740.73,643.84,533.88,1345.82,1625.97,619.65,493.11,1290.09,1688.1,507.005,1641.29,1173.41,1959.55,1674.86,2212.07,1253.82,562.79,2297.42,978.13,1654.22,409.03,1078.67,1937.48,1536.39,1852.57,2040.58,1773.05,1607.45,1367.97,1901.32,1896.83,2238.17,2112.56,1955.05,2330.14,2065.63,1851.12,1990.08,2125.05
208.66,226.67,236.945,364.39,345.33,475.08,317.455,303.28,532.4,402.2,128.71,262.515,406.71,286.905,287.445,392.33,235.87,296.41,491.115,208.355,214.93,311.847,383.715,301.95,380.79,199.89,200.04,326.655,393.48,403.72,323.095,151.68,314.56,190.3,302.885,162.39,328.39,275.71,296.71,208.08,277.57,203.39,170.81,406,244.12,221.155,405.46,188.56,256.86,265.03,264.25,329.47,251.97,281.55,199.065,336.25,199.69,206.32,403.16,428.61,194.75,216.008,443.08,330.8,191.74,281.49,394.25,402.92,318.99,270.4,429.01,233.825,301.1,478.04,352.98,416.7,362.18,361.95,368.875,632.915,487.755,203.325,246.07,223.24,253.49,158.03,450.26,396.15,328.44,231.02,318.74,367.83,551.78,441.84,315.215,276.83,175.37,210.36,279.4,464.715,509.77,303.22,246.87,297.36,474.975,372.58,341.11,297.635,298.9,378.69,194.39,328.55,129.87,468.585,273.85,168.05,232.16,329.23,234.38,295.43,403.18,433.63,415.805,295.84,307.035,495.065,277.305,355.69,319.15,303.25,262.74,242.41,386.76,432.36,447.44,333.05,351.68,254.98,278.38,213.25,283.92,223.59,363.81,255.42,172.12,422.85,352.57,238.1,243.29,238.23,193.98,643.54,217.11,218.99,186.98,244.66
68.06,131.21,69.17,83.535,64.84,140.2,52.955,127.68,71.88,68.23,171.92,99.165,41.26,91.44,77.36,63.08,86.25,118.85,28.52,58.535,77.75,64.9833,132.255,152.5,121.34,79.78,65.36,49.235,32.43,234.96,65.365,77.94,33.59,44.61,62.215,104.15,40.45,69.63,132.55,56.36,81.05,77.02,44.48,56.53,102.42,78.175,48.28,82.02,54.02,53.41,103.11,81.14,69.27,72.34,89.305,39.57,44.84,55.77,42.85,80.86,188.797,55.0625,72.17,116.685,122.93,93.755,216.02,71.39,27.1967,111.28,153.44,84.55,84.8,99.48,53.13,95.2,101.605,57.73,65.505,53.355,29.855,146.51,41.79,69.85,56.93,161.58,117.685,60.82,58.33,110.68,77.37,72.14,56.41,55.39,95.305,77.57,38.77,64.94,65.505,120.445,120.64,84.22,150.625,91.04,50.9,75.125,167.195,95.195,115.02,133.71,97.64,179.59,81.62,120.425,39.34,39.59,86.61,100.34,67.47,53.5,106.34,77.46,102.895,147.98,192.67,59.175,74.14,89.31,43.73,42.19,95.7,96.41,101.18,12.9,180.52,43.22,39.64,88.3,46.02,61.63,30.92,102.78,64.95,80.61,117.12,20.11,107.18,100.83,86.2,80,76.79,60.44,92.49,131.04,127.59,105.74
138.69,121.66,179.465,148.975,185.12,116.81,100.195,211.75,155.25,363.41,136.28,132.96,219.33,162.54,162.06,120.85,205.69,658.285,254.895,112.17,205.055,336.983,163.255,215.59,209.32,346.945,113.23,104.99,58.95,257.01,96.27,254.64,222.06,172.66,235.235,215.63,220.7,250.3,290.34,256.97,115.14,168.57,193.12,207.89,204.2,138.145,150.2,187.55,231.08,118.73,165.02,184.97,172.49,138.7,184.755,213.53,100.71,257.1,125.5,172.22,233.25,150.055,262.59,346.6,273.29,310.78,257.1,284.32,372.23,156.61,228.09,173.28,143.96,187.28,110.06,195.13,373.795,332.28,283.81,96.305,54.19,281.01,312.97,291.32,176.77,187.81,173.54,130.04,142.08,161.53,336.29,209.42,85.51,331.68,261.405,96.33,247.24,181.87,93.44,490.045,62.43,162.43,445.51,219.905,255.49,229.01,214.22,341.045,81.92,122.78,160.07,372.56,251.82,175.73,242.25,217.48,322.92,198.72,85.78,64.23,241.78,399.12,172.55,94.93,341.405,220.58,117.25,188.4,102.9,198.87,160.19,272.89,182.03,55.93,303.09,193.12,303.12,115.84,124.13,368.97,347.02,282.02,301.18,303.31,361.19,429,432.31,332.57,282.75,368.33,451.52,397.83,289.41,416.48,256.74,252.17
400.76,202.28,247.285,384.695,231.54,87.57,208.26,115.55,182.515,177.59,230.46,324.07,200.37,181.145,207.365,377.96,447.49,331.745,264.265,197.27,266.36,249.237,148.85,337.26,411.32,276.2,196.985,281.2,341.98,296.25,508.485,241.69,266.15,272.68,256.83,159.38,190.58,192.4,264.86,231.6,242.35,283.51,365.3,176.02,112.39,194.065,265.98,120.58,166.65,272.04,158.82,174.79,107.48,283.41,186.98,184.38,289.59,181.11,597.06,327.31,180.917,253.958,121.04,298.195,227.34,138.805,129.5,287.9,531.84,172.52,374.63,237.35,631.21,228.86,462.27,554.21,146.56,298.49,400.515,461.605,611.955,197.975,185.46,134.52,232.95,142.45,173.415,184.62,530.26,93.04,154.18,139.77,342.6,182.48,245.57,247.98,198.86,410.02,285.875,436.5,170.84,342.35,232.395,355.16,430.62,133.93,154.8,179.775,330.29,274.47,122.09,187.57,139.69,269.785,250.13,175.33,188.63,286.08,204.7,329.61,132.79,359.68,152.795,328.725,478.97,253.845,402.3,186.23,226.52,135.54,154.84,202.57,205.46,331.1,126.25,323.05,249.34,350.98,331.84,98.95,93.67,103.74,70.35,101.16,72.22,309.26,127.53,104.85,125.39,70.79,120.77,102.05,86.96,70.23,95.14,147.96
21.06,45.22,19.29,122.42,61.8,25.56,54.86,50.95,96.665,85.87,0,32.53,72.6,0,34.85,94.31,36.16,43.015,226.48,32.655,48.375,0,95.24,81.14,51,41.64,21.255,74.09,161.32,83.01,48.235,45.81,77.48,52.47,22.33,44.92,93.42,36.19,3.56,71.46,34.7,38.95,0,41.6,34.62,80.61,27.91,7.94,43.3,103.95,44.37,19.02,37.31,57.38,27.075,30.98,92.5,0,101.22,131.82,6.64333,42.5325,16.38,0.225,0,29.295,32.14,90.32,196.29,67.17,103.67,164.875,90.72,104.1,32.88,192.61,17.37,45.35,141.83,44.275,82.44,0,31.49,43.48,2.84,11.11,23.93,36.45,24.73,54.62,42.84,39.83,10.36,28.08,3.685,31.18,0,31.22,46.02,19.965,10.54,44.5,52.62,37.305,67.285,73.33,65.475,29.375,92.42,56.01,36.91,11.19,15.55,194.82,41.44,26.69,54.53,13.06,129.25,83.9,58.92,138.67,100.29,37.075,68.035,3.725,26.415,29.18,0,0,55.26,0,106.05,19.45,108.94,142.78,40.22,31.93,0,40.46,16.44,56.72,9.41,31.9,49.87,129.94,65.56,19.8,15.6,28.96,46.97,23.6,23.47,21.74,12.08,168.61
54.28,113.16,53.56,50.605,102.27,22.05,64,69.1,49.86,286.97,110.55,87.965,171.64,126.765,74.87,79.88,156.52,103.15,246.96,253.88,184.79,33.4667,96.195,130.25,76.21,110.115,129.905,17.89,22.02,49.05,244.915,95.3,71.57,176.19,54.32,123.22,31.46,131.49,214.02,114.84,39.42,83.5,48.19,63.5,116.38,159.36,55.07,63.75,95.84,275.94,156.76,54.66,64.83,101.32,87.535,134.4,62.49,63.26,43.75,41.66,202.357,65.725,67.73,133.92,120.2,89.73,65.68,128.15,166.443,90.45,85.24,38.245,59.94,104.1,69.53,33.05,128.2,103.12,88.745,37.96,42.42,26.185,219.34,47.12,210.51,73.87,74.98,113.46,72.97,180.21,90.18,65.07,59.64,77.42,37.16,54.36,249.21,33.46,51.25,43.245,111.68,528.69,95.115,131.06,52,101.295,74.275,115.84,85.96,68.05,103.07,30.51,125.66,39.515,217.94,28.3,172.54,48.41,78.91,81.22,47.89,23.16,34.91,42.66,57.72,74.55,54.77,104.12,50.67,207.36,82.93,44.42,142.07,25.06,27.86,71.74,197.31,76,56.87,144.03,84.01,149.78,135.37,97.73,125.38,137.91,99.78,172.54,123.68,100.11,60.31,91.82,79.59,40.64,78.52,32.59
